customer_id,first_name,last_name,email,phone,age,gender,city,state,tenure_months,account_status,plan_type,monthly_revenue,voice_minutes_30d,data_gb_30d,sms_count_30d,last_payment_date,payment_method,overdue_amount,satisfaction_score,nps_score,support_tickets_6m,last_support_date,churn_risk,products_owned,recommended_products
CUST_000331,Mackenzie,Turner,mackenzie.turner@hotmail.com,878-473-0024x4714,42,Female,Knoxbury,Alaska,103,Active,Standard,80.96,256.9,30.85,60,2025-06-03,Credit Card,0.0,3.72,5,0,,Medium,"Mobile Service, Cloud Storage",Unlimited Data Plan
CUST_000332,Kathy,Snyder,kathy.snyder@gmail.com,+1-259-679-6471x589,77,Male,New Brian,Massachusetts,21,Active,Standard,81.62,23.7,15.77,49,2025-07-06,Credit Card,0.0,1.62,7,2,2025-08-11,High,"Mobile Service, Internet, Insurance","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000333,Heather,Howard,heather.howard@gmail.com,356-450-4481x832,21,Female,Moniqueport,Louisiana,67,Active,Standard,81.63,271.7,15.6,46,2025-07-28,Credit Card,60.13,2.16,-1,0,,Medium,"Mobile Service, Internet, Insurance, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000334,Helen,Cox,helen.cox@hotmail.com,001-852-702-8457,43,Female,North Jeffery,North Carolina,108,Suspended,Standard,43.7,375.5,26.69,54,2025-06-13,Debit Card,0.0,3.14,-4,3,2025-08-02,Medium,"Mobile Service, Internet, Insurance","Unlimited Data Plan, Device Upgrade"
CUST_000335,Jacob,Prince,jacob.prince@hotmail.com,001-788-681-6711x207,34,Female,Donmouth,Rhode Island,2,Active,Standard,81.14,171.8,12.2,44,2025-07-12,Credit Card,0.0,1.56,4,0,,High,"Mobile Service, Internet",TV Bundle
CUST_000336,Kathryn,Peterson,kathryn.peterson@hotmail.com,301-332-2342x3216,68,Male,Port Toddchester,Arizona,52,Active,Standard,77.7,391.9,16.06,48,2025-06-11,Credit Card,0.0,4.43,0,2,2025-03-14,Medium,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000337,Antonio,Keller,antonio.keller@hotmail.com,3715401401,63,Female,East Ellen,Alaska,47,Active,Basic,52.63,549.7,16.19,51,2025-05-31,Credit Card,0.0,3.33,-5,2,2025-03-22,Medium,"Mobile Service, Cloud Storage","Unlimited Data Plan, International Package"
CUST_000338,Meghan,Mcmahon,meghan.mcmahon@hotmail.com,(552)589-3891x190,73,Male,Georgeside,Alabama,111,Active,Basic,48.04,177.5,12.22,50,2025-08-01,Debit Card,0.0,3.9,9,1,2025-03-13,Low,"Mobile Service, Insurance","International Package, Home Internet"
CUST_000339,Sandra,Knapp,sandra.knapp@hotmail.com,859.327.1256x6383,49,Male,Davidville,North Dakota,39,Active,Enterprise,160.03,552.3,12.26,55,2025-06-05,Bank Transfer,110.55,1.4,-9,0,,High,"Mobile Service, Internet, Business Solutions, Device Protection, Cloud Storage",TV Bundle
CUST_000340,Tyler,Ward,tyler.ward@yahoo.com,+1-601-957-1647,35,Male,New Richard,Nevada,42,Active,Standard,67.8,851.7,57.33,52,2025-06-10,Debit Card,0.0,4.77,2,1,2025-08-07,Low,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000341,Chad,Randall,chad.randall@yahoo.com,+1-352-407-1678x11266,56,Female,West Theresamouth,Illinois,59,Active,Premium,133.44,67.8,9.37,46,2025-07-19,Debit Card,189.6,4.15,-7,3,2025-08-04,Medium,Mobile Service,
CUST_000342,Vicki,Martinez,vicki.martinez@yahoo.com,001-674-499-4657x9678,25,Male,Rodriguezview,New York,102,Inactive,Premium,126.51,893.6,6.36,52,2025-07-10,Credit Card,0.0,2.17,1,2,2025-04-07,Medium,"Mobile Service, Internet, TV Service, Home Security",International Package
CUST_000343,Courtney,Taylor,courtney.taylor@gmail.com,001-301-370-2695x2499,55,Female,Sparksborough,Maine,52,Active,Premium,74.28,429.7,16.37,44,2025-07-26,Credit Card,0.0,3.58,-1,1,2025-05-29,Low,"Mobile Service, Internet, Device Protection","Unlimited Data Plan, TV Bundle"
CUST_000344,Tracy,Green,tracy.green@yahoo.com,+1-880-906-1675,59,Female,Johnsonburgh,Oklahoma,15,Active,Standard,71.13,356.3,50.01,52,2025-07-26,Credit Card,0.0,1.16,2,3,2025-08-08,High,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade"
CUST_000345,Kimberly,Dyer,kimberly.dyer@gmail.com,962.446.7197x8897,29,Female,South Joseshire,Missouri,78,Active,Standard,88.67,895.7,36.59,57,2025-07-21,Debit Card,27.42,4.63,5,1,2025-07-03,Medium,"Mobile Service, International Roaming",Unlimited Data Plan
CUST_000346,Michael,Levine,michael.levine@yahoo.com,7098025590,76,Male,South Michaelstad,Nebraska,33,Active,Standard,73.09,393.8,16.66,50,2025-06-26,Debit Card,199.46,2.97,-2,0,,High,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000347,Brian,Sanchez,brian.sanchez@gmail.com,+1-949-811-4152x0850,59,Female,Adamsfort,Pennsylvania,80,Active,Premium,83.74,225.5,62.39,46,2025-05-25,Bank Transfer,0.0,4.31,3,0,,Low,"Mobile Service, Internet, Home Security, International Roaming","Unlimited Data Plan, TV Bundle"
CUST_000348,Valerie,Gray,valerie.gray@yahoo.com,891-571-3578x52945,56,Female,Reidland,Ohio,88,Active,Standard,80.93,314.9,28.17,47,2025-06-12,Bank Transfer,0.0,2.1,7,3,2025-04-18,High,"Mobile Service, Internet",Unlimited Data Plan
CUST_000349,Joseph,Evans,joseph.evans@hotmail.com,(839)519-1954x1987,71,Female,Lauraport,North Carolina,96,Active,Standard,78.97,688.3,22.84,40,2025-08-09,Credit Card,0.0,1.98,7,2,2025-04-21,Medium,"Mobile Service, Device Protection, Cloud Storage",Unlimited Data Plan
CUST_000350,Ryan,Fernandez,ryan.fernandez@gmail.com,(964)698-7820x82973,18,Female,Michaelton,North Dakota,88,Active,Enterprise,208.94,347.7,20.0,44,2025-06-11,Debit Card,0.0,2.32,7,3,2025-05-03,High,"Mobile Service, Home Security","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000351,Steven,Allen,steven.allen@hotmail.com,+1-846-565-1364x42493,38,Female,East Jamesbury,Maryland,3,Active,Standard,83.16,65.9,37.87,46,2025-07-07,Debit Card,188.0,3.38,0,1,2025-05-27,High,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000352,Anita,Graham,anita.graham@hotmail.com,4322420448,53,Male,Caseyton,Colorado,5,Active,Premium,165.02,181.0,16.38,58,2025-06-22,Debit Card,0.0,2.33,5,3,2025-06-18,High,"Mobile Service, Internet","Unlimited Data Plan, International Package, TV Bundle"
CUST_000353,Kenneth,Brown,kenneth.brown@yahoo.com,(616)923-1981x898,31,Female,East Carolmouth,Michigan,78,Suspended,Basic,64.84,222.6,13.85,51,2025-08-11,Bank Transfer,36.75,4.07,1,1,2025-06-15,Medium,"Mobile Service, Insurance, International Roaming",
CUST_000354,Jo,Shaffer,jo.shaffer@hotmail.com,863.621.2347,20,Male,South Amandaville,Massachusetts,28,Active,Basic,52.08,548.6,18.36,50,2025-07-14,Credit Card,0.0,3.2,4,2,2025-05-15,Low,"Mobile Service, International Roaming","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000355,Thomas,Sanchez,thomas.sanchez@yahoo.com,(557)654-0900,37,Male,Parkerstad,Utah,27,Active,Basic,27.76,644.1,20.79,41,2025-06-03,Credit Card,0.0,2.07,-7,1,2025-06-05,Medium,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000356,Michelle,Mathews,michelle.mathews@yahoo.com,9647413432,53,Male,Mccormickview,Colorado,93,Active,Premium,140.23,1026.9,72.59,54,2025-08-10,Credit Card,0.0,3.59,-9,1,2025-07-23,Low,"Mobile Service, Internet, Device Protection, International Roaming","Unlimited Data Plan, Home Security System"
CUST_000357,Shelby,Ruiz,shelby.ruiz@yahoo.com,261-424-8156x98570,60,Male,Gibbsberg,Alabama,37,Active,Premium,78.74,75.9,25.59,48,2025-06-30,Bank Transfer,0.0,2.29,5,2,2025-04-01,High,"Mobile Service, Internet, TV Service, International Roaming","Unlimited Data Plan, Home Security System"
CUST_000358,Courtney,Edwards,courtney.edwards@gmail.com,923-482-9657,54,Male,Glennshire,Massachusetts,96,Active,Standard,59.4,323.8,7.78,60,2025-08-08,Credit Card,0.0,2.32,10,2,2025-04-17,Medium,"Mobile Service, Insurance, International Roaming, Cloud Storage",Device Upgrade
CUST_000359,James,Perry,james.perry@gmail.com,(469)230-0893x1734,25,Female,Williamsonview,Georgia,42,Active,Premium,113.1,36.4,29.64,56,2025-05-31,Credit Card,0.0,3.11,7,0,,Medium,"Mobile Service, Home Security, International Roaming","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000360,Susan,Jackson,susan.jackson@hotmail.com,508-667-7133,66,Male,Juliefurt,Florida,9,Active,Standard,90.78,335.7,30.72,44,2025-07-03,Credit Card,21.67,3.92,-8,1,2025-08-07,High,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000361,Jamie,Lewis,jamie.lewis@yahoo.com,001-736-926-2044x3973,27,Male,North Taylormouth,Vermont,94,Active,Standard,75.6,110.3,20.28,52,2025-06-30,Debit Card,0.0,0.98,10,3,2025-07-05,High,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade"
CUST_000362,Jason,Reyes,jason.reyes@yahoo.com,001-294-211-8005x3759,22,Female,Williamfurt,Maryland,103,Active,Standard,101.01,207.2,47.55,73,2025-06-30,Debit Card,0.0,2.44,5,0,,Medium,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000363,Emily,Anderson,emily.anderson@hotmail.com,4923428757,77,Male,Jenniferchester,Georgia,10,Active,Premium,145.49,757.1,21.68,49,2025-06-17,Bank Transfer,0.0,4.22,4,1,2025-03-16,Medium,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000364,Lawrence,Good,lawrence.good@yahoo.com,956-444-9485x625,26,Female,Brownberg,Arkansas,35,Active,Basic,51.23,100.2,24.96,43,2025-06-14,Credit Card,0.0,3.61,3,1,2025-03-29,Medium,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000365,Barry,Green,barry.green@hotmail.com,461.370.7587x771,54,Male,Claytonport,Idaho,43,Active,Basic,45.64,67.9,2.9,52,2025-08-12,Debit Card,102.92,4.0,5,0,,Medium,Mobile Service,
CUST_000366,Gary,Hicks,gary.hicks@yahoo.com,001-393-590-8926,28,Female,Rhodesmouth,Alaska,9,Active,Standard,67.07,23.2,20.91,55,2025-06-19,Debit Card,0.0,1.44,4,2,2025-07-04,High,"Mobile Service, Internet, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000367,Tina,Martinez,tina.martinez@yahoo.com,001-615-220-1777,47,Male,Taramouth,Massachusetts,108,Active,Standard,74.44,182.5,30.95,55,2025-08-02,Credit Card,0.0,4.58,2,2,2025-07-14,Low,Mobile Service,Unlimited Data Plan
CUST_000368,Rebecca,Robles,rebecca.robles@gmail.com,304.850.1896,71,Male,Gregoryfurt,Colorado,24,Active,Standard,80.68,144.4,3.76,48,2025-05-24,Bank Transfer,0.0,2.34,8,1,2025-08-06,Medium,"Mobile Service, Internet",
CUST_000369,Jared,Price,jared.price@yahoo.com,521-947-6492x5158,25,Female,Mcclurefort,Louisiana,88,Active,Standard,59.43,154.8,18.85,57,2025-07-16,Credit Card,0.0,3.49,2,1,2025-06-18,Low,"Mobile Service, Internet, Cloud Storage",Unlimited Data Plan
CUST_000370,Rodney,Avila,rodney.avila@yahoo.com,+1-326-661-0857x327,20,Female,Kimfort,Maryland,42,Active,Basic,53.66,181.6,39.12,52,2025-06-06,Credit Card,0.0,3.76,-1,3,2025-03-18,Medium,"Mobile Service, International Roaming",Unlimited Data Plan
CUST_000371,Gabrielle,Evans,gabrielle.evans@gmail.com,964.690.8108x18661,26,Male,Jonathanland,Wyoming,3,Active,Standard,85.68,658.5,9.97,37,2025-07-10,Credit Card,0.0,2.29,7,1,2025-02-25,Medium,"Mobile Service, Internet, International Roaming",
CUST_000372,Daniel,Stanley,daniel.stanley@gmail.com,(960)616-4597,18,Female,Tammyburgh,Indiana,113,Active,Standard,91.44,230.2,18.37,43,2025-06-09,Debit Card,0.0,2.75,-2,2,2025-03-09,High,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000373,Julie,Munoz,julie.munoz@hotmail.com,968-900-6102,67,Female,Meltonfort,Maryland,85,Active,Basic,56.22,91.1,13.33,51,2025-07-22,Credit Card,0.0,3.63,8,2,2025-07-29,Low,Mobile Service,Device Upgrade
CUST_000374,Terri,Ward,terri.ward@hotmail.com,001-564-912-2031x030,20,Female,Lake John,South Dakota,72,Active,Standard,94.15,602.0,30.01,53,2025-08-14,Bank Transfer,0.0,3.82,-2,2,2025-07-25,Low,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000375,Amanda,Miller,amanda.miller@yahoo.com,(976)201-2277,29,Female,Richardsborough,Maine,15,Suspended,Basic,43.56,554.7,44.53,48,2025-07-17,Credit Card,0.0,3.15,-7,1,2025-08-02,Low,Mobile Service,Unlimited Data Plan
CUST_000376,Martha,Williams,martha.williams@gmail.com,966-879-9840,18,Male,Palmerfort,Iowa,9,Active,Standard,74.78,335.8,12.14,49,2025-07-31,Credit Card,0.0,3.44,3,0,,Medium,"Mobile Service, Internet, International Roaming","Device Upgrade, TV Bundle"
CUST_000377,Bruce,Smith,bruce.smith@hotmail.com,681-546-7179x57602,49,Female,Cooperbury,North Carolina,106,Suspended,Premium,111.48,72.4,20.35,51,2025-06-13,Credit Card,64.85,3.47,2,1,2025-06-16,High,"Mobile Service, Home Security",Unlimited Data Plan
CUST_000378,Regina,Morgan,regina.morgan@hotmail.com,001-372-946-6572x934,39,Male,East James,Rhode Island,80,Suspended,Enterprise,193.17,108.6,41.33,35,2025-07-09,Bank Transfer,0.0,4.49,-6,1,2025-03-13,Low,"Mobile Service, Internet, TV Service, Business Solutions, Insurance",Unlimited Data Plan
CUST_000379,Laura,Hahn,laura.hahn@yahoo.com,333-780-0545x2280,23,Female,Wilsonbury,Delaware,103,Active,Standard,66.76,274.5,12.53,47,2025-07-16,Debit Card,0.0,3.05,5,1,2025-04-06,Low,"Mobile Service, Internet, International Roaming",
CUST_000380,Tom,Chaney,tom.chaney@yahoo.com,001-308-242-8910x77119,56,Male,East Crystalborough,Mississippi,87,Active,Basic,43.22,347.9,27.18,49,2025-06-07,Bank Transfer,0.0,3.63,6,0,,Medium,"Mobile Service, Cloud Storage","Unlimited Data Plan, Home Internet"
CUST_000381,Jessica,Erickson,jessica.erickson@hotmail.com,712.655.2137x6037,25,Female,North Joseph,Virginia,58,Suspended,Basic,52.37,493.7,11.68,60,2025-08-04,Credit Card,0.0,4.12,2,0,,Low,"Mobile Service, Cloud Storage",Home Internet
CUST_000382,Robert,Soto,robert.soto@gmail.com,(786)232-6667,65,Female,Thomastown,Virginia,81,Active,Basic,41.73,93.1,3.76,49,2025-08-09,Debit Card,0.0,3.27,10,1,2025-06-02,Low,Mobile Service,Device Upgrade
CUST_000383,Sherry,Miller,sherry.miller@yahoo.com,(626)706-0290x8466,78,Male,Alanview,North Dakota,114,Active,Enterprise,238.57,239.1,7.67,46,2025-07-21,Bank Transfer,0.0,4.25,-1,3,2025-08-19,Low,"Mobile Service, Internet, Business Solutions","TV Bundle, Home Security System"
CUST_000384,Dylan,Powell,dylan.powell@hotmail.com,389.297.5634,74,Female,Peterberg,North Dakota,101,Active,Standard,63.81,313.3,27.16,54,2025-07-14,Credit Card,132.43,1.85,-3,2,2025-04-18,High,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000385,Jason,Hunt,jason.hunt@yahoo.com,752.600.8943x46810,76,Male,Davidville,New Hampshire,105,Active,Standard,62.32,389.8,23.56,46,2025-06-20,Bank Transfer,0.0,4.8,-8,0,,Low,"Mobile Service, Internet",Unlimited Data Plan
CUST_000386,Ashley,Smith,ashley.smith@yahoo.com,499.889.3544,68,Female,North Mark,Pennsylvania,80,Suspended,Standard,29.16,353.8,15.85,55,2025-06-10,Debit Card,0.0,2.42,-8,4,2025-07-31,High,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000387,Kimberly,Gibson,kimberly.gibson@gmail.com,001-766-811-0627x371,39,Male,Wigginsshire,New York,103,Active,Standard,106.49,268.1,16.74,56,2025-07-23,Credit Card,0.0,4.27,-1,1,2025-05-15,Low,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000388,Wendy,Barker,wendy.barker@yahoo.com,001-962-928-2772x8813,53,Male,Lake Ericside,Mississippi,116,Active,Standard,68.55,856.9,28.03,51,2025-08-20,Credit Card,0.0,4.67,10,1,2025-03-17,Low,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000389,Carolyn,Ortiz,carolyn.ortiz@gmail.com,(994)208-2154x544,50,Female,East Kristen,Nebraska,86,Active,Basic,44.71,387.8,8.33,53,2025-05-27,Debit Card,104.47,2.65,7,2,2025-08-14,High,"Mobile Service, International Roaming","Device Upgrade, Home Internet"
CUST_000390,Kevin,Campbell,kevin.campbell@gmail.com,001-970-718-5106x7949,35,Male,Alvarezberg,Wisconsin,53,Active,Basic,41.23,926.7,36.83,62,2025-06-05,Credit Card,0.0,4.72,10,2,2025-05-31,Medium,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000391,Dana,Gill,dana.gill@hotmail.com,225.919.9663x658,55,Female,Debbieburgh,Virginia,115,Active,Standard,81.92,176.1,20.84,54,2025-05-25,Credit Card,0.0,4.42,0,0,,Low,"Mobile Service, Internet, Cloud Storage",Unlimited Data Plan
CUST_000392,Ashley,Hogan,ashley.hogan@hotmail.com,981-281-3989x0983,69,Female,Lake Sharonburgh,Alaska,112,Active,Basic,52.71,198.2,12.69,61,2025-06-18,Debit Card,0.0,2.95,2,3,2025-07-24,High,"Mobile Service, International Roaming",Device Upgrade
CUST_000393,Jamie,Gallegos,jamie.gallegos@hotmail.com,418.895.6907x056,67,Male,Port Allisonfurt,Kentucky,108,Active,Standard,101.5,240.5,11.06,47,2025-05-31,Debit Card,0.0,3.31,2,4,2025-03-16,Medium,"Mobile Service, Internet",
CUST_000394,Tina,Weaver,tina.weaver@yahoo.com,(724)412-4620,51,Female,Lake Brianfurt,Connecticut,2,Active,Premium,108.21,93.5,26.86,35,2025-06-23,Bank Transfer,0.0,3.62,9,0,,High,"Mobile Service, Internet, Home Security, International Roaming","Unlimited Data Plan, TV Bundle"
CUST_000395,Douglas,Orozco,douglas.orozco@yahoo.com,(610)233-9937x8861,38,Male,Stevenchester,California,92,Active,Enterprise,175.79,362.9,15.95,60,2025-07-09,Credit Card,0.0,4.55,4,2,2025-02-27,Low,"Mobile Service, Internet, Device Protection, International Roaming","Unlimited Data Plan, Home Security System"
CUST_000396,Rick,Hall,rick.hall@gmail.com,589-413-8249x671,23,Male,Amberburgh,Kansas,61,Active,Premium,116.38,210.8,6.94,43,2025-07-14,Credit Card,0.0,4.01,4,1,2025-05-15,Low,"Mobile Service, Internet, Home Security, International Roaming",Device Upgrade
CUST_000397,Susan,Peters,susan.peters@gmail.com,6798420074,77,Female,Meganborough,Pennsylvania,24,Active,Basic,37.66,218.3,17.31,50,2025-08-12,Credit Card,0.0,4.9,-3,0,,Low,Mobile Service,Unlimited Data Plan
CUST_000398,William,Williams,william.williams@hotmail.com,+1-691-841-6128,21,Female,New William,Massachusetts,30,Suspended,Enterprise,237.9,46.4,32.83,50,2025-08-16,Debit Card,0.0,2.62,-2,1,2025-07-04,Low,"Mobile Service, Internet, Business Solutions","Unlimited Data Plan, Device Upgrade"
CUST_000399,Sonia,Reid,sonia.reid@hotmail.com,943.255.3795x020,65,Male,Lake Glennside,Vermont,85,Active,Standard,74.72,621.3,16.07,48,2025-07-30,Credit Card,0.0,2.61,7,1,2025-05-27,Low,"Mobile Service, Internet, International Roaming","Unlimited Data Plan, TV Bundle"
CUST_000400,Kathryn,Medina,kathryn.medina@hotmail.com,+1-318-907-1569x5620,35,Male,Sharonmouth,Alabama,41,Active,Premium,100.43,299.4,8.31,52,2025-06-13,Bank Transfer,0.0,3.86,3,2,2025-07-16,Medium,"Mobile Service, Insurance",Home Internet
CUST_000401,Andrew,Campbell,andrew.campbell@hotmail.com,(531)294-3375x047,41,Male,Port Danielle,Delaware,26,Active,Standard,90.84,103.4,17.97,57,2025-08-15,Credit Card,0.0,3.89,-2,0,,Low,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade"
CUST_000402,Joshua,Mason,joshua.mason@gmail.com,+1-339-499-2192,57,Male,Sarahbury,North Dakota,55,Suspended,Basic,78.98,466.3,34.94,50,2025-08-01,Debit Card,0.0,4.16,-3,2,2025-07-23,Low,"Mobile Service, Insurance, International Roaming, Cloud Storage","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000403,Joshua,Abbott,joshua.abbott@gmail.com,001-689-348-7060x566,59,Male,Simpsonhaven,Wisconsin,113,Active,Basic,43.4,433.9,37.76,49,2025-05-27,Debit Card,0.0,4.78,-4,1,2025-08-12,Low,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000404,Jennifer,Williams,jennifer.williams@yahoo.com,+1-275-506-3519,26,Female,Rosariobury,Illinois,28,Active,Premium,123.86,173.2,22.52,48,2025-06-07,Bank Transfer,0.0,2.97,1,4,2025-04-26,High,"Mobile Service, Internet, Insurance","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000405,Lance,Garrett,lance.garrett@gmail.com,9765095431,38,Female,Marissamouth,North Dakota,118,Active,Standard,48.52,116.6,46.89,51,2025-08-08,Credit Card,0.0,2.66,4,1,2025-04-08,Low,"Mobile Service, Insurance","Unlimited Data Plan, Home Internet"
CUST_000406,Sherry,Parsons,sherry.parsons@hotmail.com,217.991.1006x512,49,Female,West Cherylchester,California,14,Active,Basic,45.06,141.3,11.92,60,2025-06-01,Debit Card,0.0,4.21,-5,2,2025-07-03,Medium,"Mobile Service, Insurance, Device Protection",Home Internet
CUST_000407,Brian,Williams,brian.williams@yahoo.com,(319)763-9907x6769,26,Female,South Zacharyshire,Illinois,59,Active,Basic,37.92,315.3,8.83,48,2025-06-02,Credit Card,0.0,2.87,-6,1,2025-03-13,Medium,"Mobile Service, Device Protection",
CUST_000408,Alexander,Reeves,alexander.reeves@hotmail.com,992.484.5679,41,Male,East Laura,Arkansas,116,Active,Basic,49.87,297.4,37.11,43,2025-06-04,Debit Card,0.0,4.7,-2,1,2025-04-23,Low,"Mobile Service, International Roaming",Unlimited Data Plan
CUST_000409,Breanna,Palmer,breanna.palmer@hotmail.com,001-454-298-2274x95450,67,Female,New Lori,Oklahoma,72,Active,Standard,58.04,242.1,23.86,60,2025-08-14,Debit Card,0.0,1.59,-1,3,2025-03-04,Medium,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade"
CUST_000410,Robert,Gonzalez,robert.gonzalez@gmail.com,+1-631-853-7795x9959,24,Male,Francismouth,Arizona,118,Active,Basic,44.35,309.9,36.19,49,2025-07-10,Credit Card,0.0,2.51,7,2,2025-04-05,Medium,"Mobile Service, Insurance, International Roaming",Unlimited Data Plan
CUST_000411,Samantha,Fowler,samantha.fowler@hotmail.com,879.433.7563,19,Female,West Alejandrostad,Alaska,14,Active,Premium,116.43,165.8,36.29,53,2025-07-15,Debit Card,181.62,4.31,4,1,2025-03-16,Medium,"Mobile Service, Internet, TV Service, Insurance","Unlimited Data Plan, International Package, Home Security System"
